"Owning Library","Item Barcode","Shelving Location Name","Use Count","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Edit Date","Create Date"
"OCRL-SOPER","681191000071384","FIC","0","Stories, poems, and other writings","Cather, Willa 1873-1947","1992","FIC CATH",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000083976","FIC","6","The blue bedroom and other stories","Pilcher, Rosamunde","1985","FIC PILC",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000086601","DISCARD","0","Complete poetry and collected prose","Whitman, Walt 1819-1892","1982","811 WHIT","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000086793","FIC","0","Sweet magnolia love","Hall, Jerri.","1992","FIC HALL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000095252","FIC","3","Raj : a novel","Mehta, Gita.","1989","FIC MEHT",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000101962","NONFIC","0","Perot : an unauthorized biography","Mason, Todd.","1990","92 PEROT","000","090","13","1","25.00","2019-06-29","2006-12-08"
"OCRL-SOPER","681191000125342","FIC","3","Ah, sweet mystery","Sibley, Celestine.","1992","FIC SIBL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000125409","FIC","6","Pot of gold : a novel","Michael, Judith","1993","FIC MICH",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000125455","FIC","1","Alex Haley's Queen : the story of an American family","Haley, Alex","1993","813.54 HALE","800","810","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191000125570","FIC","2","Dragon tears","Koontz, Dean R. (Dean Ray) 1945-","1993","FIC KOON",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000125587","FIC","2","Texas sunrise","Michaels, Fern","1993","FIC MICH",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000125631","FIC","3","Hideaway","Koontz, Dean R. (Dean Ray) 1945-","1992","FIC KOON",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000125714","FIC","4","Dolores Claiborne","King, Stephen 1947-","1993","FIC KING",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000125877","FIC","4","Sweet liar","Deveraux, Jude","1992","FIC DEVE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000126544","FIC","1","Home free","Hailey, Elizabeth Forsythe","1991","FIC HAIL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000134004","FIC","3","The client","Grisham, John.","1993","FIC GRIS",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000134252","FIC","4","French silk","Brown, Sandra 1948-","1992","FIC BROW",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000136386","FIC","2","The big nowhere : a crime novel","Ellroy, James 1948-","1988","FIC ELLR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000139215","DISCARD","1","Clouds are the dust of his feet","Graham, Ruth Bell","1992","811 GRAH","800","810","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191000139603","DISCARD","0","Russell Baker's book of American humor",,"1993","818 BOOK","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000142560","DISCARD","0","Inventing the Abbotts and other stories","Miller, Sue 1943-","1987","813.54 MILL","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000196646","FIC","0","Prime witness","Martini, Steve 1946-","1993","FIC MART",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000196881","FIC","14","Brave the wild wind","Lindsey, Johanna","1985","FIC LIND",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000207170","FIC","3","American star : a love story","Collins, Jackie","1993","FIC COLL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000225271","FIC","1","Novels, 1936-1940","Faulkner, William 1897-1962","1990","FIC FAUL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000229491","FIC","3","Angel","Bradford, Barbara Taylor 1933-","1993","FIC BRAD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000229553","FIC","3","To taste the wine.","Michaels, Fern","1987","FIC MICH",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000237804","DISCARD","1","2500 anecdotes for all occasions","Fuller, Edmund 1914-2001","1990","808.88 THES","800","800","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000237854","FIC","3","Dream catcher","Johnston, Terry C. 1947-2001","1994","FIC JOHN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000256458","DISCARD","0","Confederate battle stories",,"1992","813 CONFE","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000259191","DISCARD","0","The Penguin dictionary of quotations","Cohen, J. M. (John Michael) 1903-1989","1971","808.88 PENG","800","800","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191000293723","FIC","3","The deep end","Fielding, Joy","1986","FIC FIEL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000293780","FIC","6","The day-dreaming lady","Diamond, Jacqueline 1949-","1985","FIC DIAM",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000294105","FIC","8","Smart women","Blume, Judy","1983","FIC BLUM",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000315973","FIC","5","Adam's fall","Brown, Sandra 1948-","1993","FIC BROW",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000316032","FIC","4","The love child : a novel","Cookson, Catherine","1990","FIC COOK",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000316335","FIC","4","Nightmares & dreamscapes","King, Stephen 1947-","1993","FIC KING",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000325520","FIC","3","Collected works","O'Connor, Flannery","1988","FIC OCON",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000325766","FIC","1","The reckoning : a novel","Huggins, James Byron.","1994","FIC HUGG",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000341526","FIC","3","Remembrance","Deveraux, Jude.","1994","FIC DEVE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000440922","DISCARD","0","SeinLanguage","Seinfeld, Jerry.","1993","814.54 SEIN","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000475462","FIC","11","Charade","Brown, Sandra 1948-","1994","FIC BROW",,,"13","1","25.00","2019-06-29","2005-05-18"
"OCRL-SOPER","681191000475483","FIC","1","Sarah Canary","Fowler, Karen Joy","1991","FIC FOWL",,,"13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191000475503","FIC","7","Blessing in disguise","Goudge, Eileen","1994","FIC GOUD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000475511","FIC","5","Such devoted sisters","Goudge, Eileen.","1992","FIC GOUD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000475529","FIC","4","Robin Hood, Prince of Thieves : a novel","Green, Simon R. 1955-","1991","FIC GREE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000475575","FIC","3","Here I stay","Michaels, Barbara 1927-2013","1983","FIC MICH",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000475582","FIC","4","Desperate measures","Michaels, Fern","1994","FIC MICH",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000475628","FIC","1","Everything to gain","Bradford, Barbara Taylor 1933-","1994","FIC BRAD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000475636","FIC","7","Heaven's price","Brown, Sandra 1948-","1995","FIC BROW",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000481603","FIC","7","Twin of ice","Deveraux, Jude","1985","FIC DEVE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000481667","FIC","6","Grand jury : a novel","Friedman, Philip 1944-","1996","FIC FRIE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000481914","FIC","2","Wildest dreams","Blake, Jennifer 1942-","1992","FIC BLAK",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000482160","FIC","20","Forever and the night","Miller, Linda Lael","1993","FIC MILL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000527429","FIC","1","Shadow over Babylon","Mason, David 1951-","1993","FIC MASO",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000533491","FIC","6","The measure of a heart","Oke, Janette 1935-","1992","FIC OKE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000544084","FIC","3","Snow falling on cedars","Guterson, David","1994","FIC GUTE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000572367","FIC","4","Now or never","Adler, Elizabeth (Elizabeth A.)","1997","FIC ADLE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000580393","NONFIC","3","Broadway costumes on a budget : big-time ideas for amateur producers","Litherland, Janet.","1996","792.026 LITH","700","790","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000585084","FIC","3","Intimate strangers","Mead, Juliette","1996","FIC MEAD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000590559","DISCARD","1","How to give a speech","Ryan, Margaret 1950-","1994","808.5 RYAN","800","800","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000590610","DISCARD","1","Speeches for every occasion : all the words you need","Belson, David.","1995","808.5 BELS","800","800","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000590731","FIC","4","Man without medicine : a western story","Haseloff, Cynthia.","1996","FIC HASEL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000615919","FIC","9","Sole survivor : a novel","Koontz, Dean R. (Dean Ray) 1945-","1997","FIC KOON",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000627055","FIC","3","White jazz : a novel","Ellroy, James 1948-","1992","FIC ELLR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000627237","FIC","0","Grant's war : a novel of the Civil War","Jones, Ted 1937 October 22-","1992","FIC JONE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000627473","FIC","9","Total control","Baldacci, David.","1997","FIC BALD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000634422","FIC","0","Chasing Cezanne : a novel","Mayle, Peter.","1997","FIC MAYL",,,"13","1","25.00","2019-06-29","2008-11-05"
"OCRL-SOPER","681191000653464","FIC","5","Death in bloodhound red","Lanier, Virginia 1930-2003","1995","FIC LANI",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000653802","FIC","3","A brace of bloodhounds","Lanier, Virginia 1930-2003","1997","FIC LANI",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000656145","FIC","0","Love takes wing","Oke, Janette 1935-","1988","FIC OKE",,,"13","1","25.00","2019-06-29","2008-08-07"
"OCRL-SOPER","681191000659490","FIC","4","Shades of Grace","Delinsky, Barbara","1995","FIC DELI",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000659558","FIC","6","Together alone","Delinsky, Barbara","1995","FIC DELI",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000659615","FIC","1","Love in another town","Bradford, Barbara Taylor 1933-","1995","FIC BRAD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000659730","FIC","2","Dangerous to know","Bradford, Barbara Taylor 1933-","1995","FIC BRAD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000659793","FIC","7","Let me call you sweetheart : a novel","Clark, Mary Higgins","1995","FIC CLAR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000663140","DISCARD","0","The moral compass : stories for a life's journey",,"1995","808.803 MORA","800","800","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000663520","FIC","1","My gal Sunday","Clark, Mary Higgins","1996","FIC CLAR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000677577","FIC","1","Beauty from ashes","Price, Eugenia.","1995","FIC PRIC",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000677759","FIC","2","Her own rules","Bradford, Barbara Taylor 1933-","1996","FIC BRAD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000677874","FIC","3","The lottery winner : Alvirah and Willy stories","Clark, Mary Higgins.","1994","FIC CLAR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000681176","FIC","2","Notorious : a novel","Dailey, Janet.","1996","FIC DAIL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000681183","DISCARD","0","Western riding","Strickland, Charlene.","1995","798.2 STRI","700","790","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000681374","DISCARD","0","Respectfully quoted : a dictionary of quotations",,"1993","808.8 RESP","800","800","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000695834","FIC","3","A secret affair","Bradford, Barbara Taylor 1933-","1996","FIC BRAD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000706809","FIC","2","McNally's puzzle","Sanders, Lawrence 1920-1998","1996","FIC SAND",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000707724","FIC","7","Fat Tuesday","Brown, Sandra 1948-","1997","FIC BROW",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000709232","FIC","2","Fear nothing","Koontz, Dean R. (Dean Ray) 1945-","1998","FIC KOON",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000710507","FIC","0","The Celestine Sibley sampler : writings & photographs with tributes to the beloved author and journalist","Sibley, Celestine.","1997","FIC SIBL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000714357","FIC","3","Secrecy","Plain, Belva","1997","FIC PLAI",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000714592","FIC","4","Lovers","Krantz, Judith","1994","FIC KRAN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000714943","FIC","2","A tangled web : a novel","Michael, Judith.","1994","FIC MICH",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000715545","DISCARD","0","One flew over the cuckoo's nest : (Cliff notes).","Kesey, Ken","1974","813.09 KESE","800","810","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191000722178","FIC","5","Three wishes : a novel","Delinsky, Barbara.","1997","FIC DELI",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000722411","FIC","0","Homecoming","Plain, Belva.","1997","FIC PLAI",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000723572","FIC","7","Vegas sunrise","Michaels, Fern","1997","FIC MICH",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000723692","FIC","2","Moonlight becomes you : a novel","Clark, Mary Higgins","1996","FIC CLAR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000724124","FIC","4","Unnatural exposure","Cornwell, Patricia Daniels.","1997","FIC CORN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000727976","FIC","7","Vegas heat","Michaels, Fern","1997","FIC MICH",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000728270","FIC","4","Heart song","Andrews, V. C. (Virginia C.)","1997","FIC ANDR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000728452","FIC","4","Hawk O'Toole's hostage","Brown, Sandra 1948-","1997","FIC BROW",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000728513","FIC","2","Hornet's nest","Cornwell, Patricia Daniels.","1996","FIC CORN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000728521","FIC","4","Coming home","Pilcher, Rosamunde.","1995","FIC PILC",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000728620","FIC","10","Rosehaven","Coulter, Catherine.","1996","FIC COUL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000729161","FIC","0","Fault lines : a novel","Siddons, Anne Rivers.","1995","FIC SIDD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000752012","DISCARD","0","The gift of friendship",,"1995","808.8 GIFT","800","800","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191000767815","FIC","16","Spencerville","DeMille, Nelson.","1994","FIC DEMI",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000771973","FIC","4","Then came heaven","Spencer, LaVyrle.","1997","FIC SPEN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000772404","FIC","7","For the roses","Garwood, Julie.","1995","FIC GARW",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000792672","FIC","6","Music in the night","Andrews, V. C. (Virginia C.)","1998","FIC ANDR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000792689","FIC","3","Summer sisters : a novel","Blume, Judy","1998","FIC BLUM",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000792755","FIC","4","The antelope wife : a novel","Erdrich, Louise","1998","FIC ERDR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000792808","FIC","4","Here on Earth","Hoffman, Alice","1997","FIC HOFF",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000792907","FIC","5","The return journey","Binchy, Maeve.","1998","FIC BINC",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000792961","FIC","2","The runaway jury","Grisham, John.","1996","FIC GRIS",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000792986","FIC","0","Paradise","Morrison, Toni.","1998","FIC MORR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000793020","FIC","4","A year and a day","Henley, Virginia","1998","FIC HENL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000793083","FIC","2","Roxanna Slade","Price, Reynolds 1933-2011","1998","FIC PRIC",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000793145","FIC","15","The target","Coulter, Catherine","1998","FIC COUL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000793161","FIC","2","The last best Hope","McBain, Ed 1926-2005","1998","FIC MCBA",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000793202","FIC","2","Riven rock","Boyle, T. Coraghessan","1998","FIC BOYL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000793228","FIC","6","Mercy Road","Pagani, Dalia.","1998","FIC PAGA",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000816623","FIC","6","Hit man","Block, Lawrence","1998","FIC BLOC",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000817172","FIC","4","Homebody : a novel","Card, Orson Scott","1998","FIC CARD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000817255","FIC","1","The magic circle","Neville, Katherine 1945-","1998","FIC NEVI",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000825943","FIC","4","Heartbreaker","Robards, Karen","1997","FIC ROBA",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000826002","FIC","10","These high, green hills","Karon, Jan 1937-","1996","FIC KARO",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000832110","FIC","2","Fortunes of war","Coonts, Stephen 1946-","1998","FIC COON",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000832330","FIC","2","The Fallon legacy","O'Neal, Reagan 1948-2007","1998","FIC ONEA",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000833764","FIC","1","Time to hunt : a novel","Hunter, Stephen 1946-","1998","FIC HUNT",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000833809","FIC","2","The most wanted","Mitchard, Jacquelyn","1998","FIC MITC",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000835350","FIC","14","The winner","Baldacci, David.","1997","FIC BALD",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000836514","FIC","8","The last true cowboy","Eagle, Kathleen.","1998","FIC EAGL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000837591","FIC","4","Return to Harmony : a novel","Oke, Janette 1935-","1996","FIC OKE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000867792","DISCARD","1","A bouquet of poems and roses.","Roberts, F.S.","1990","808.81 BOUQ","800","800","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191000872013","DISCARD","0","The grapes of wrath : notes","Roberts, James L. 1929-","1965","813.09 STEI","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000872154","DISCARD","0","The red pony ; Chrysanthemums ; Flight : notes","Irons, Jack G.","1978","813.09 STEI","800","810","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191000872261","DISCARD","0","For whom the bell tolls : notes : including life and background","DuBose, LaRocque.","1965","813.09 HEMI","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000872564","DISCARD","0","Invisible man : notes","Inness, Jeanne.","1995","813.09 ELLI","800","810","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191000872633","DISCARD","0","Native son : notes","Amis, Lola Jones.","1971","813.09 WRIG","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000873011","DISCARD","1","Catcher in the rye : notes","Kaplan, Robert B.","1965","813.09 SALI","800","810","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191000873144","DISCARD","0","The sun also rises : notes, including life and background, general introduction, list of characters, commentary, notes on main characters, ""The Hemingway Code Hero"", review questions and essay topics","Carey, G. K. (Gary K.)","1968","813.09 HEMI","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000873160","DISCARD","0","The sound and the fury : notes","Roberts, James L. 1929-","1970","813.09 FAUL","800","810","13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000873540","DISCARD","0","Call of the wild and White Fang : (Cliff notes)","London, Jack 1876-1916","1993","813.09 LOND","800","810","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191000873785","DISCARD","0","The good earth : notes","Huntley, Stephen Veo.","1974","813.09 BUCK","800","810","13","1","25.00","2019-06-29","2001-07-17"
"OCRL-SOPER","681191000880834","FIC","5","Coast road : a novel","Delinsky, Barbara.","1998","FIC DELI",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000890855","FIC","9","Night whispers : a story of evil","Clifford, Emmett 1937-","1998","FIC CLIF",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000890987","FIC","4","Breach of promise","O'Shaughnessy, Perri.","1998","FIC OSHA",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000907612","FIC","8","The colonels","Griffin, W. E. B.","1983","FIC GRIF",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000907782","FIC","5","The golden straw : a novel","Cookson, Catherine","1995","FIC COOK",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000907832","FIC","3","While my pretty one sleeps : a novel","Clark, Mary Higgins","1989","FIC CLAR",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000907840","FIC","6","The wingless bird","Cookson, Catherine","1990","FIC COOK",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000907915","FIC","2","The year of the virgins : a novel","Cookson, Catherine","1993","FIC COOK",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000907973","FIC","5","The Maltese angel : a novel","Cookson, Catherine","1992","FIC COOK",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000908320","FIC","6","The silken web","Brown, Sandra 1948-","1992","FIC BROW",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000908342","FIC","10","Lord Harry's folly","Coulter, Catherine","1993","FIC COUL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000908433","FIC","2","While I was gone","Miller, Sue 1943-","1999","FIC MILL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000908764","FIC","7","The chamber","Grisham, John.","1994","FIC GRIS",,,"13","1","25.00","2019-06-29","2001-07-25"
"OCRL-SOPER","681191000908821","FIC","2","Texas","Michener, James A. (James Albert) 1907-1997","1985","FIC MICH",,,"13","1","25.00","2019-06-29","2001-07-25"
"OCRL-SOPER","681191000908954","FIC","8","Lightning strikes","Andrews, V. C. (Virginia C.)","2000","FIC ANDR",,,"13","1","25.00","2019-06-29","2008-09-17"
"OCRL-SOPER","681191000914993","FIC","7","To dance with the white dog : a novel","Kay, Terry.","1990","FIC KAY",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000917766","FIC","2","Sights unseen","Gibbons, Kaye 1960-","1995","FIC GIBB",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000922872","FIC","2","She's come undone : a novel","Lamb, Wally","1992","FIC LAMB",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000923870","FIC","0","Where shadows go","Price, Eugenia","1993","FIC PRIC",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000923907","FIC","5","The duchess","Deveraux, Jude","1991","FIC DEVE",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000923915","FIC","5","From Potter's field","Cornwell, Patricia Daniels.","1995","FIC CORN",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000923961","FIC","6","In tune with wedding bells","Hill, Grace Livingston 1865-1947","1990","FIC HILL",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000923979","FIC","4","Seasons of her life","Michaels, Fern","1994","FIC MICH",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000924038","FIC","10","Watchers","Koontz, Dean R. (Dean Ray) 1945-","1987","FIC KOON",,,"13","1","25.00","2019-06-29","2001-07-24"
"OCRL-SOPER","681191000924046","FIC","8","Shadow song","Kay, Terry.","1994","FIC KAY",,,"13","1","25.00","2019-06-29","2001-07-24"
