"Owning Library","Last Edit Date/Time","Call Number","Title","Author","Barcode","Circ Modifier","Price","Legacy Stat Cat 1 Value"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 415 P","Words and rules : the ingredients of language","Pinker, Steven 1954-","31006003134707","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 579.6 C","The mushroom hunters on the trail of an underground America","Cook, Langdon 1966-","31006003131687","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 609 P","Rethink : the surprising history of new ideas","Poole, Steven 1972-","31006003137205","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 610.92 C","Brotherhood dharma, destiny, and the American dream","Chopra, Deepak","31006003130366","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 613.25 T","Bright line eating : the science of living happy, thin, and free","Thompson, Susan Peirce.","31006003137460","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 613.69 R","Tools for survival : what you need to survive when you're on your own","Rawles, James Wesley.","31006003133766","audiobook","19.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 616.85 K","The upward spiral : using neuroscience to reverse the course of depression, one small change at a time","Korb, Alex","31006003134327","audiobook","22.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 616.85 M","Irritable hearts : a PTSD love story","McClelland, Mac.","31006003134392","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 641.3 M","Edible an adventure into the world of eating insects and the last great hope oto save the planet","Martin, Daniella.","31006003131992","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 648.8 J","The joy of less : a minimalist guide to declutter, organize, and simplify","Jay, Francine.","31006003136066","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 649.64 P","The soul of discipline : the simplicity parenting approach to warm, firm, and calm guidance--from toddlers to teens","Payne, Kim John","31006003134160","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 650.1 F","Fearless at Work : Trade Old Habits for a Power Mindset","Fletcher, Molly.","31006003137403","audiobook","19.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 650.1 S","Living well, spending less : 12 secrets of the good life","Soukup, Ruth 1978-","31006003531142","audiobook","19.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 650.1 T","Kiss that frog! 12 great ways to turn negatives into positives in your life and work","Tracy, Brian","31006003326394","audiobook","24.98","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 650.1082 S","Fearless and free : how smart women pivot -- and relaunch their careers","Sachs, Wendy.","31006003137346","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 650.13 L","Working with difficult people","Lundin, William 1923-","31006003137528","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658 M","Driven to delight : delivering world-class customer experience the Mercedes-Benz way","Michelli, Joseph A. 1960-","31006003135308","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.05 S","Driving digital : the leader's guide to business transformation through technology","Sacolick, Isaac.","31006003138104","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.1 K","Team genius : the new science of high-performing organizations","Karlgaard, Richard.","31006003134640","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.3 M","The future workplace experience : 10 rules for mastering disruption in recruiting and engaging employees","Meister, Jeanne C.","31006003136868","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.3045 W","Leading the unleadable : how to manage mavericks, cynics, divas, and other difficult people","Willett, Alan","31006003136934","audiobook","19.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.31 C","Fix it : getting accountability right",,"31006003136454","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.312 Z","Trust Factor : The Science of Creating High-Performance Companies",,"31006003137254","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.4 F","Leadership transformed how ordinary managers become extraordinary leaders","Fuda, Peter.","31006003130978","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.4 M","Scaling lean : mastering the key metrics for startup growth","Maurya, Ash.","31006003136017","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.4 R","Left brain, right stuff : how leaders make winning decisions","Rosenzweig, Philip M. 1955-","31006003131752","audiobook","19.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.4 S","Women who don't wait in line break the mold, lead the way","Saujani, Reshma.","31006003131547","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.4 T","Succession mastering the make-or-break process of leadership transition","Tichy, Noel M.","31006003133386","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.401 Z","Red team : how to succeed by thinking like the enemy","Zenko, Micah.","31006003135241","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.4022 C","Business models for teams : see how your organization really works and how each person fits in","Clark, Tim 1956-","31006003137791","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.4052 L","How to become a better negotiator","Luecke, Richard","31006003137544","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.409 C","Your Creative Mind : How to Disrupt Your Thinking, Abandon Your Comfort Zone, and Develop Bold New Strategies","Cochrane, Scott.","31006003136926","audiobook","19.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.409 S","Fearless growth : the new rules to stay competitive, foster innovation, and dominate your markets","Setili, Amanda 1959-","31006003138419","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.4092 G","The leader architect : the right people in the right places doing the right stuff at the right time","Grew, Jim","31006003139433","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.4092 H","The inspiration code : how the best leaders energize people every day","Hedges, Kristi.","31006003138039","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.4092 M","Spark : how to lead yourself and others to greater success","Morgan, Angie.","31006003137064","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.4092 M","Talent unleashed : 3 leadership conversations ignite the ultimate potential of people",,"31006003137437","audiobook","27.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.4092 S","Extreme teams : why Pixar, Netflix, AirBnB, and other cutting-edge companies succeed where most fail","Shaw, Robert B. 1956-","31006003137320","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.4092 S","Leadership step by step : become the person others follow","Spodek, Joshua.","31006003137353","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.45 C","Let the story do the work : the art of storytelling for business success","Choy, Esther K.","31006003138096","audiobook","19.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.45 F","The elegant pitch : create a compelling recommendation, build broad support, and get it approved","Figliuolo, Mike 1970-","31006003136819","audiobook","19.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.7 S","The supply chain revolution : innovative sourcing and logistics for a fiercely competitive world","Sarkar, Suman.","31006003138088","audiobook","19.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.8 K","Momentum : how to propel your marketing + transform your brand in the digital age","Hyder, Shama 1985-","31006003136058","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.827 K","The Hook : How to Share Your Brand's Unique Story to Engage Customers, Boost Sales, and Achieve Heartfelt Success",,"31006003135316","audiobook","19.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.83 G","Upside : Profiting from the Profound Demographic Shifts Ahead",,"31006003137536","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.85 S","The Multigenerational Sales Team : Harness the Power of New Perspectives to Sell More, Retain Top Talent, and Design a High Performing Workplace","Shriver, Warren.","31006003137551","audiobook","19.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.87 B","Location is (still) everything the surprising influence of the real world on how we search, shop, and sell in the virtual one","Bell, David R. (David Richard)","31006003132917","audiobook","24.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 658.872 H","How to get a meeting with anyone the untapped selling power of contact marketing","Heinecke, Stu.","31006003135779","audiobook","19.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 796.323 B","When the game was ours","Bird, Larry 1956-","31006002442812","audiobook","35.75","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 796.323 J","Believing in Magic : my story of love, overcoming adversity, and keeping the faith","Johnson, Cookie.","31006003136637","audiobook","25.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 796.83 M","The fight","Mailer, Norman.","31006003136389","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 814.54 D","The funny thing is--","DeGeneres, Ellen.","31006000942623","audiobook","30.00","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 814.54 E","Sister mother husband dog, etc.","Ephron, Delia","31006003131356","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 822.33 P","Women of Will : following the feminine in Shakespeare's plays","Packer, Tina 1938-","31006003134053","audiobook","39.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 910.4 G","Eat, pray, love : [one woman's search for everything across Italy, India and Indonesia]","Gilbert, Elizabeth 1969-","31006002259406","audiobook","39.95","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 940.5341 K","Never surrender : Winston Churchill and Britain's decision to fight Nazi Germany in the fateful summer of 1940","Kelly, John 1945-","31006003135225","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 942.055 D","Elizabeth & Mary [cousins, rivals, queens]","Dunn, Jane","31006002121036","audiobook","29.95","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 944.026 G","The maid and the queen the secret history of Joan of Arc","Goldstone, Nancy Bazelon","31006003114600","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 956.7044 C","Every man a tiger","Clancy, Tom 1947-2013","31006001245489","audiobook","32.00","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 956.7044 M","Why are we at war?","Mailer, Norman.","31006003137023","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 956.70443 N","American heroes in Special Operations","North, Oliver","31006002746436","audiobook","37.75","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 973 D","America imagine a world without her","D'Souza, Dinesh 1961-","31006003132529","audiobook","39.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 973 L","The mansion of happiness a history of life and death","Lepore, Jill 1966-","31006003121787","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 973.4 V","Inventing a nation Washington, Adams, Jefferson","Vidal, Gore 1925-2012","31006000662312","audiobook","45.00","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 973.73 B","Lincoln's gamble : the tumultuous six months that gave America the emancipation proclamation and changed the course of the Civil War","Brewster, Todd.","31006003133196","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 973.92 M","Coming clean","Miller, Kimberly Rae.","31006003130945","audiobook","34.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 973.923 C","The passage of power the years of Lyndon Johnson","Caro, Robert A.","31006003200557","audiobook","39.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD 975.68 K","The last castle : the epic story of love, loss, and American royalty in the nation's largest home","Kiernan, Denise.","31006003138245","audiobook","29.99","PINES-NONFICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO ADAMS","Waffle Street : the confession and rehabilitation of a financier","Adams, James","31006003136371","audiobook","14.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO BOONE","Home game : Big-League stories from baseball's First Family","Boone, Bret 1969-","31006003135936","audiobook","29.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO CARSON","Johnny Carson","Bushkin, Henry","31006003131349","audiobook","29.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO CASH","The man called Cash the life, love, and faith of an American legend","Turner, Steve 1949-","31006001113539","audiobook","29.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO CLINTON","Unlikeable : the problem with Hillary","Klein, Edward 1936-","31006003135001","audiobook","29.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO DEEN","Paula Deen : it ain't all about the cookin'","Deen, Paula H. 1947-","31006001881879","audiobook","29.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO DUNGY","Quiet strength a memoir","Dungy, Tony.","31006002121093","audiobook","26.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO FRANCIS","Diary of a stage mother's daughter [a memoir]","Francis, Melissa 1972-","31006003169158","audiobook","29.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO JACKSON","A man and his mountain the everyman who created Kendall-Jackson and became America's greatest wine entrepreneur","Humes, Edward","31006003131570","audiobook","29.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO JACKSON","Untouchable the strange life and tragic death of Michael Jackson","Sullivan, Randall","31006003170198","audiobook","29.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO JOHNSON","Flyover lives : a memoir","Johnson, Diane 1934-","31006003131778","audiobook","29.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO KENNEDY","Sons of Camelot [the fate of an American dynasty]","Leamer, Laurence","31006003369121","audiobook","29.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO KISSINGER","Kissinger : 1923-1968: the idealist","Ferguson, Niall.","31006003135050","audiobook","39.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO LEONARDO","Leonardo's brain : understanding da Vinci's creative genius","Shlain, Leonard","31006003133675","audiobook","29.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO LEWIS","Notes on a century reflections of a Middle East historian","Lewis, Bernard 1916-","31006003200540","audiobook","29.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO MARSHALL","My mother was nuts a memoir","Marshall, Penny","31006003166535","audiobook","29.98","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO MEAGHER","The immortal Irishman the Irish revolutionary who became an American hero","Egan, Timothy.","31006003135787","audiobook","29.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO OATES","Change of seasons : a memoir","Oates, John","31006003137395","audiobook","29.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO REAGAN","When character was king","Noonan, Peggy 1950-","31006000884601","audiobook","29.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO SERLING","As I knew him my dad, Rod Serling","Serling, Anne.","31006003130077","audiobook","29.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO TAN","The opposite of fate : [a book of musings]","Tan, Amy.","31006003720190","audiobook","33.95","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO WILLIAMS","Tennessee Williams : mad pilgrimage of the flesh : a biography","Lahr, John 1941-","31006003133659","audiobook","39.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD BIO ZIEGLER","Black dragon river : a journey down the Amur River at teh borderlands of empires","Ziegler, Dominic.","31006003135183","audiobook","32.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC ELL","The ghost in my brain : how a concussion stole my life and how the new science of brain plasticity helped me get it back","Elliott, Clark","31006003134103","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC LIN","Darkly dreaming Dexter","Lindsay, Jeffry P.","31006000878975","audiobook","80.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC LIN","Joining","Lindsey, Johanna","31006002420594","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC LIN","Say you love me","Lindsey, Johanna.","31006002430700","audiobook","29.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC LIN","The devil who tamed her","Lindsey, Johanna","31006002420636","audiobook","36.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC LIN","The magic of you","Lindsey, Johanna","31006002420222","audiobook","36.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC LIN","When passion rules","Lindsey, Johanna","31006001881630","audiobook","41.75","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC LIS","The twelfth enchantment : a novel","Liss, David 1966-","31006002302180","audiobook","43.75","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC LON","Revenge of Lord Eberlin","London, Julia","31006003120003","audiobook","14.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC LON","Seduction of Lady X","London, Julia","31006003114519","audiobook","19.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC PER","All stories are love stories a novel","Percer, Elizabeth.","31006003135829","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC POB","American woman","Pobi, Robert","31006003132669","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC POB","Mannheim Rex","Pobi, Robert.","31006003170164","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC PRI","Bloodshot","Priest, Cherie.","31006001869874","audiobook","37.75","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC QUI","Miller's Valley : a novel","Quindlen, Anna","31006003135811","audiobook","32.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC RAD","The widow's guide to sex & dating a novel","Radziwill, Carole.","31006003131927","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC RAW","Founders a novel of the coming collapse","Rawles, James Wesley","31006002487585","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC RAW","Liberators : a novel of the coming global collapse","Rawles, James Wesley","31006003133394","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC REY","The Imperial wife : a novel","Reyn, Irina","31006003136363","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC RIV","The scribe","Rivers, Francine 1947-","31006001966357","audiobook","19.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC ROB","MirrorWorld : a thriller","Robinson, Jeremy 1974-","31006003134566","audiobook","24.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC ROS","Jonathan unleashed","Rosoff, Meg 1956-","31006003136272","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC ROS","The bride's farewell","Rosoff, Meg 1956-","31006003624541","audiobook","29.95","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC ROS","The hypnotist a novel of suspense","Rose, M. J. 1953-","31006002372639","audiobook","43.75","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC ROT","Nemesis","Roth, Philip","31006002742898","audiobook","31.75","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC ROT","The humbling","Roth, Philip","31006002456051","audiobook","29.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC ROT","The wise man's fear a novel","Rothfuss, Patrick 1973-","31006001875624","audiobook","56.75","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC ROX","Banquo's Son.",,"31006003134715","audiobook","19.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC RUT","The princes of Ireland : [the Dublin saga]","Rutherfurd, Edward.","31006003601739","audiobook","37.95","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC SAK","The amateurs a novel","Sakey, Marcus.","31006002418408","audiobook","41.75","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC SCH","Sky pirates","Schwarz, Liesel.","31006003133329","audiobook","19.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC SHA","Big Maria a novel","Shaw, Johnny.","31006002487643","audiobook","19.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC SHO","Love water memory a novel","Shortridge, Jennie.","31006003129673","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC SIT","American wife a novel","Sittenfeld, Curtis","31006002276137","audiobook","34.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC SMI","Casebook : a novel","Simpson, Mona","31006003132313","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC SMI","Desert god a novel of Ancient Egypt","Smith, Wilbur A.","31006003420197","audiobook","29.95","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC STA","The lion in the lei shop","Starbird, Kaye","31006003130408","audiobook","19.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC STO","Star wars, episode III. Revenge of the Sith","Stover, Matthew Woodring.","31006001161199","audiobook","25.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC TAR","The little friend","Tartt, Donna","31006002490597","audiobook","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC THI","The 39 steps Spellbound",,"31006002707578","audiobook","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC TRE","The crazyladies of Pearl Street","Trevanian","31006001195965","audiobook","29.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC UPD","Terrorist","Updike, John","31006001359645","audiobook","26.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC VAC","The getaway man","Vachss, Andrew H.","31006002934214","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC WAL","The silver star","Walls, Jeannette.","31006003624574","audiobook","29.99","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC WHI","Blinded","White, Stephen 1951-","31006003465036","audiobook","9.99","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC WHI","Dead time","White, Stephen 1951-","31006003404134","audiobook","38.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC WHI","Dry ice","White, Stephen 1951-","31006002222818","audiobook","14.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC WHI","Lethally blond","White, Kate 1950-","31006002756070","audiobook","26.95","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC WIL","Reprisal","Wilson, F. Paul (Francis Paul)","31006003381282","audiobook","19.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC WIL","The winter warrior a novel of medieval England","Wilde, James.","31006003131612","audiobook","29.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC WIN","Sense and sensibility and sea monsters","Winters, Ben H.","31006002423275","audiobook","30.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC WOL","Wolfsbane and mistletoe hair-raising holiday tales",,"31006002742948","audiobook","39.75","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC WOO","Everlasting","Woodiwiss, Kathleen E.","31006001881259","audiobook","29.95","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC WOU","The winds of war","Wouk, Herman 1915-2019","31006003175916","audiobook","34.99","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC WOU","War and remembrance","Wouk, Herman 1915-2019","31006003176005","audiobook","34.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","AUDIO CD FIC ZAB","Fieldwork in Ukrainian sex","Zabuz͡h︡ko, O. S. (Oksana Stefanivna)","31006003117892","audiobook","19.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO GRAHAM","A prophet with honor : the Billy Graham story","Martin, William C. (William Curtis) 1937-","31006002189777","book","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO GRAHAM","Personal history","Graham, Katharine 1917-2001","31006000022632","book","35.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO GRAHAM","Rebel with a cause","Graham, Franklin 1952-","31006000864256","book","12.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO GRANT","Cary Grant : the biography","Eliot, Marc.","31006000893487","book","25.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO GRIZZARD","Don't fence me in : an anecdotal biography of Lewis Grizzard by those who knew him best",,"31006901265264","book","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO GROMYKO","Memoirs","Gromyko, Andreĭ Andreevich 1909-1989","31006901189738","book","24.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO GUINNESS","Blessings in disguise","Guinness, Alec 1914-2000","31006901067512","book","10.21","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO HAMPTON","Wade Hampton : Confederate warrior, conservative statesman","Cisco, Walter Brian 1947-","31006002495976","book","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO HARRIS","Joe Frank Harris : personal reflections on a public life","Harris, Joe Frank.","31006901338038","book","18.99","PINES-FICTION"
