"Owning Library","Last Edit Date/Time","Call Number","Title","Author","Barcode","Circ Modifier","Price","Legacy Stat Cat 1 Value"
"TRRLS-LONG","2020-03-12","NON FIC 232.9 P","In the footsteps of Jesus","Pax, Wolfgang E.","30304000097329","book","25.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 232.9 W","Jesus : the evidence : the latest research and discoveries investigated","Wilson, Ian 1941-","30304000183376","book","27.50","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 232.96 L","No wonder they call him the Savior","Lucado, Max.","30304000097683","book","19.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 232.96 L","Six hours one Friday : anchoring to the power of the cross","Lucado, Max.","31006003171568","book","12.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 235.3 A","Angels ever near : everywhere from A to Z",,"31006002731016","book","13.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 235.3 G","Angels","Graham, Billy 1918-2018","30304000082529","book","5.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 235.3 R","Angels among us","Rhodes, Ron.","30304000113019","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 236.2 J","Journey into eternity : search for immortality","Jeffrey, Grant R.","31006003012507","book","13.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 236.9 H","Jerusalem countdown","Hagee, John","31006003398195","book","14.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 236.9 J","What in the world is going on? : 10 prophetic clues you cannot afford to ignore","Jeremiah, David 1941-","31006003625969","book","9.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 236.9 L","Are we living in the end times?","LaHaye, Tim 1926-2016","31006003232170","book","19.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 239 J","Finding God in the questions : a personal journey","Johnson, G. Timothy 1936-","31006002436343","book","19.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 242 C","Closer walk :365 daily devotions that nurture a heart for God",,"30304000204602","book","10.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 242 D","Stories of the heart and home","Dobson, James C. 1936-","31006001955053","book","19.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 242 F","Love Him in the morning : reflections on God's faithfulness","Fischer, John 1947-","31006002558351","book","0.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 242 L","Traveling light : releasing the burdens you were never intended to bear","Lucado, Max.","31006003012622","book","15.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 242 S","A miracle a day : stories of heavenly encounters","Spangler, Ann","31006001594886","book","27.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 242.2 G","Unto the hills","Graham, Billy 1918-2018","30304000018937","book","10.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 242.2 O","Quiet moments with God","Ogilvie, Lloyd John","31006003377462","book","14.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 242.2 W","Quiet times for couples : a daily devotional","Wright, H. Norman","31006000314047","book","23.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 242.4 S","Small blessings","Sibley, Celestine.","30304000030403","book","10.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 242.5 P","Another day","Price, Eugenia","30304000135327","book","9.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 242.643 F","Daily wisdom for women : practical, biblical insight for today's woman","Fitzpatrick, Carol L.","31006001884923","book","7.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 242.643 J","Joy breaks : 90 devotions to celebrate, simplify, and add laughter to your life",,"31006003408382","book","3.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 242.644 D","Night light : a devotional for couples","Dobson, James C. 1936-","31006003171667","book","19.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248 G","A touch of wonder : a book to help people stay in love with life","Gordon, Arthur 1912-2002","30304000099895","book","6.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248 P","No pat answers","Price, Eugenia.","30304000109116","book","3.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.2 P","The burden is light : the autobiography of a transformed pagan who took God at his word","Price, Eugenia.","30304000109165","book","11.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 A","Family passages","Asquith, Glenn H. 1946-","30304000111963","book","9.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 C","Loving God","Colson, Charles W.","31006001254176","book","20.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 D","Life in the Spirit","Davis, Earl C.","31006000235614","book","10.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 J","Living with confidence in a chaotic world : what on earth should we do now?","Jeremiah, David 1941-","31006003397353","book","22.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 K","Led by the carpenter : finding God's purpose for your life!","Kennedy, D. James (Dennis James) 1930-2007","31006003465671","book","18.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 L","Dealing with difficult people : 4 interactive Bible studies for individuals or small groups","Lucado, Max.","31006003501624","book","9.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 L","When God whispers your name","Lucado, Max.","30304000131789","book","5.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 M","Look great, feel great : 12 keys to enjoying a healthy life now","Meyer, Joyce 1943-","31006001355361","book","22.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 M","The secret to true happiness : enjoy today, embrace tomorrow","Meyer, Joyce 1943-","31006002228856","book","23.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 M","The winning attitude : Developing the leaders around you ; Becoming a person of influence","Maxwell, John C. 1947-","31006003447117","book","16.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 O","Living in the abundance of God","Osteen, John","31006003027786","book","17.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 P","Blessing or curse : you can choose!","Prince, Derek","31006002202729","book","9.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 P","Discoveries made from living my new life","Price, Eugenia","30304000109140","book","1.97","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 P","Getting to heaven : departing instructions for your life now","Piper, Don 1950-","31006003171618","book","24.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 P","Leave yourself alone : set yourself free from the paralysis of analysis","Price, Eugenia","30304000125286","book","5.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 P","What really matters : what is truly essential to the authentic Christian life","Price, Eugenia","30304000019927","book","7.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 S","Living the extraordinary life : nine principles to discover it","Stanley, Charles F.","31006003170685","book","19.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 S","The overload syndrome : learning to live within your limits","Swenson, Richard A.","31006002118271","book","12.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 U","Cosmic conflict : understanding spiritual warfare","Underwood, B. E.","31006002567550","book","9.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.4 W","Dangerous surrender : what happens when you say yes to God","Warren, Kay 1954-","31006002277606","book","21.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.5 S","Mister, can you help me? : the story of a street kid named Gopee / Bill Saye","Saye, Bill","31006003340544","book","12.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.8 A","Crossroads in Christian growth","Allen, William Loyd","30304000111955","book","9.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.8 W","Speaking mom-ese : moments of peace & inspiration in the mother tongue","Whelchel, Lisa.","31006003490687","book","14.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.842 M","Seven seasons of the man in the mirror : guidance for each major phase of your life","Morley, Patrick M.","31006003393303","book","7.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.843 H","A woman's journey to the heart of God","Heald, Cynthia","30304000208603","book","19.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.845 D","Bringing up boys","Dobson, James C. 1936-","31006003215969","book","22.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.845 D","Bringing up girls","Dobson, James C. 1936-","31006003215852","book","25.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.86 H","Glimpses of heaven : true stories of hope and peace at the end of life's journey","Harris, Trudy 1949-","31006003381027","book","14.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.86 P","Getting through the night : finding your way after the loss of a loved one","Price, Eugenia","30304000019968","book","6.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.86 S","Spiritual burnout","Smith, Malcolm","30304000186726","book","11.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 248.86 V","Life without limits : inspiration for a ridiculously good life","Vujicic, Nick.","31006003407863","book","19.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 248.86 W","Mountain, get out of my way : life lessons and learned truths","Williams, Montel.","30304000093369","book","16.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 253.52 B","The church, the power to help and to hurt","Bagby, Daniel G.","30304000009738","book","9.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 259 R","How to talk with teenagers","Rowatt, Wade Jr 1943-","30304000112318","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 301 M","Sociology","Macionis, John J.","30304000036764","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 302 G","Outliers : the story of success","Gladwell, Malcolm 1963-","31006003291333","book","16.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 302.230 B","Righteous indignation : excuse me while I save the world!","Breitbart, Andrew","31006003261781","book","27.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 302.2309 G","100 people who are screwing up America-- and Al Franken is #37","Goldberg, Bernard 1945-","31006003261302","book","25.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 302.3 M","Bargaining with the devil : when to negotiate, when to fight","Mnookin, Robert H.","31006003403904","book","27.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 303.625 B","Holy war, Inc. : inside the secret world of Osama bin Laden","Bergen, Peter L. 1962-","31006000077214","book","26.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 303.625 K","Schmoozing with terrorists : from Hollywood to the Holy Land, Jihadists reveal their global plans-- to a Jew!","Klein, Aaron","31006002128858","book","25.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 305.42 W","Behind the veil in Arabia : women in Oman","Wikan, Unni 1944-","31006003382140","book","27.49","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 305.43 F","To hell with all that : loving and loathing our inner housewife","Flanagan, Caitlin.","31006003213451","book","22.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 305.8 B","Who's afraid of a large black man?","Barkley, Charles 1963-","31006002169092","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 305.8 C","The artificial white man : essays on authenticity","Crouch, Stanley","31006003378031","book","24.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 305.8009 C","Mugged : racial demagoguery from the seventies to Obama","Coulter, Ann H.","31006003367208","book","26.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 306. 8745 G","Letters to Sam : a grandfather's lessons on love, loss, and the gifts of life","Gottlieb, Daniel 1946-","31006001355577","book","17.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 306.09758 G","Praying for sheetrock : a work of nonfiction","Greene, Melissa Fay.","31006001460310","book","15.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 306.848 D","Marriage under fire : why we must win this war","Dobson, James C. 1936-","31006002192508","book","10.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 306.85 B","All the happy families : exploring the varieties of family life","Bohannan, Paul.","30304000017384","book","16.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 306.85 L","Keeping your family together when the world is falling apart","Leman, Kevin","30304000202796","book","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 306.872 H","The fortune hunters : dazzling women and the men they married","Hays, Charlotte.","31006003375870","book","24.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 306.8742 C","Chicken soup for father and daughter soul : stories to celebrate the love between dads and daughters through the years",,"31006001526094","book","12.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 306.8742 R","Don't make me stop this car! : adventures in fatherhood","Roker, Al 1954-","31006001594712","book","24.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 306.8743 Z","The survival guide for working moms (and other stressed-out adults)","Zuckerman, Diana.","31006002359545","book","5.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 306.8754 B","Sister Salty, Sister Sweet : a memoir of sibling rivalry","BirÛ, Shannon Kring","31006001921659","book","19.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 306.8754 S","Sisters","Saline, Carol","30304000065466","book","27.50","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 320.473 B","American government and politics today : the essentials","Bardes, Barbara A.","31006003251469","book","34.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 320.4758 H","State government in Georgia","Hepburn, Lawrence R. 1940-","30304000019752","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 320.51 C","Guilty : liberal ""victims"" and their assault on America","Coulter, Ann H.","31006003215787","book","27.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 320.513 C","Godless : the church of liberalism","Coulter, Ann H.","31006003215779","book","27.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 320.513 C","How to talk to a liberal (if you must) : the world according to Ann Coulter","Coulter, Ann H.","31006000984229","book","26.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 320.513 C","Treason : liberal treachery from the cold war to the war on terrorism","Coulter, Ann H.","31006003441292","book","14.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 320.55 H","In defense of the religious right : why conservative Christians are the lifeblood of the Republican Party and why that terrifies the Democrats","Hynes, Patrick.","31006002299253","book","24.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 320.973 B","Arguing with idiots : how to stop small minds and big government","Beck, Glenn","31006003173754","book","29.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 320.973 M","Fleeced : how Barack Obama, media mockery of terrorist threats, liberals who want to kill talk radio, the do-nothing Congress, companies that help Iran, and Washington lobbyists for foreign governments are scamming us-- and what to do about it","Morris, Dick.","31006003367661","book","26.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 320.973 S","Trickle up poverty : stopping Obama's attack on our borders, economy, and security","Savage, Michael 1942-","31006003367562","book","26.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 320.973 T","Crippled America : How to Make America Great Again","Trump, Donald 1946-","31006003521317","book","25.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 324.973 T","Better than sex : confessions of a political junkie","Thompson, Hunter S.","30304000066357","book","23.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 327.1273 T","At the center of the storm : my years at the CIA","Tenet, George 1953-","31006001911296","book","30.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 327.73 U","House of Bush, House of Saud : the secret relationship between the world's two most powerful dynasties","Unger, Craig","31006002540813","book","15.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 327.73 W","Ultimate sacrifice : John and Robert Kennedy, the plan for a coup in Cuba, and the murder of JFK","Waldron, Lamar 1954-","31006002435428","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 328.758 J","Handbook for Georgia legislators.",,"30304000008144","book","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 330.973 R","Greedy bastards : how we can stop corporate communists, banksters, and other vampires from sucking America dry","Ratigan, Dylan.","31006002692770","book","25.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 331.4 M","What is a wife worth? : the leading expert places a high dollar value on homemaking","Minton, Michael H.","30304000121871","book","6.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 332.024 B","Peace and plenty : finding your path to financial serenity","Ban Breathnach, Sarah","31006003403821",,"0.00",
"TRRLS-LONG","2020-03-12","NON FIC 332.024 G","More wealth without risk : how to develop a personal fortune without going out on a limb","Givens, Charles J.","30304000008169","book","23.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 332.024 R","Lost and found : unexpected revelations about food and money","Roth, Geneen","31006003411055","book","25.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 332.024 T","Why we want you to be rich : two men, one message","Trump, Donald 1946-","31006003398690","book","24.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 332.660973 G","The rise and fall of Bear Stearns","Greenberg, Alan C.","31006003397346","book","26.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 336.73 B","Broke : the plan to restore our trust, truth, and treasure","Beck, Glenn","31006003231917","book","29.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 338.27282 P","It's the price of oil, stupid : redefining energy, the economy, and politics in the second half of the oil age","Pinigis, Dennis J.","31006003383767","book","14.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 338.4 C","Wine politics : how governments, environmentalists, mobsters, and critics influence the wines we drink","Colman, Tyler.","31006003380631","book","47.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 345.73 G","Objection! : how high-priced defense attorneys, celebrity defendants, and a 24/7 media have hijacked our criminal justice system","Grace, Nancy 1959-","31006001282581","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 347.7326 T","The nine : inside the secret world of the Supreme Court","Toobin, Jeffrey","31006001929538","book","27.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 353.42293 A","Never again : securing America and restoring justice","Ashcroft, John D. 1942-","31006002169035","book","24.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 355.007 O","Master the ASVAB","Ostrow, Scott A.","31006002741809","book","24.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 613 K","Future youth : how to reverse the aging process : plus a program for a year of rejuvenation",,"31006003265139","book","29.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 613.0424 R","Age erasers for women : actions you can take right now to look younger and feel great",,"31006003265147","book","27.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 613.04244 P","Body-for-LIFE for women : a woman's plan for physical and mental transformation","Peeke, Pamela.","31006002502060","book","26.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 613.2 B","The flex diet","Beckerman, James 1971-","31006003231750","book","24.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 613.2 E","Eating for good health.",,"31006000313791","book","25.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 613.225 M","I can make you thin : the revolutionary system used by more than 3 million people","McKenna, Paul 1963-","31006003268596","book","22.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 613.25 B","The life diet : four steps to thin forever","Bauer, Joy.","31006003262003","book","25.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 613.25 G","The life you want! : get motivated, lose weight, and be happy","Greene, Bob (Bob W.)","31006003261229","book","25.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 613.2833 P","Choose to lose : the 7-day carb cycle solution","Powell, Chris (Celebrity trainer)","31006002686988","book","24.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 613.7 S","Leslie Sansone's eat smart, walk strong : the secrets to effortless weight loss","Sansone, Leslie","31006002374130","book","21.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 613.7045 A","Shrink your female fat zones : lose pounds and inches--fast!--from your belly, hips, thighs, and more","Austin, Denise","31006003265089","book","10.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 613.7046 S","Yoga for your spiritual muscles : a complete yoga program to strengthen body and spirit","Schaeffer, Rachel.","31006003233459","book","26.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 615.5 N","Natural remedies.",,"31006000313809","book","25.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 615.8 R","Doctor, what should I eat? : nutrition prescriptions for ailments in which diet can really make a difference","Rosenfeld, Isadore","30304000066340","book","25.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 615.9529 B","And the waters turned to blood : the ultimate biological threat","Barker, Rodney 1946-","31006002700987","book","24.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 616 B","Foods that fight pain : revolutionary new strategies for maximum pain relief","Barnard, Neal D. 1953-","30304000097618","book","25.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 616 F","Essentials of human diseases and conditions","Frazier, Margaret Schell.","31006002379055","book","62.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 616.1237 H","Heart attack! : advice for patients by patients",,"31006000256305","book","14.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 616.344 R","How to cook for Crohn's and colitis : more than 200 healthy, delicious recipes the whole family will love","Roscher, Brenda 1959-","31006003213436","book","16.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 616.462 R","Diabetes for dummies","Rubin, Alan L.","31006003325354","book","21.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 616.466 C","Hypoglycemia for dummies","Chow, Cheryl 1952-","31006002561561","book","16.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 616.5 L","Skin healthy : everyone's guide to great skin","Levine, Norman 1945 March 18-","30304000027466","book","12.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 616.7 P","The Duke University Medical Center book of arthritis","Pisetsky, David S.","30304000204958","book","12.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 616.831 C","Understanding Alzheimer's disease","Cutler, Neal R.","30304000118158","book","28.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 616.8498 Y","Restless legs syndrome : relief and hope for sleepless victims of a hidden epidemic","Yoakum, Robert 1922-","31006001938380","book","14.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 616.85 P","Contagious emotions : staying well when your loved one is depressed","Podell, Ronald M.","30304000196469","book","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 616.85 R","Ritalin-free kids : safe and effective homeopathic medicine for ADD and other behavioral and learning problems","Reichenberg-Ullman, Judyth","31006000032565","book","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 616.85 R","When food is love.","Roth, Geneen","30304000109777","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 616.852 T","War and the soul : healing our nation's veterans from post-traumatic stress disorder","Tick, Edward","31006003233533","book","19.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 616.8526 G","Food : the good girl's drug : how to stop using food to control your feelings","Gold, Sunny Sea.","31006002697118","book","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 616.8589 H","Delivered from distraction : getting the most out of life with attention deficit disorder","Hallowell, Edward M.","31006001123264","book","25.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 616.8634 S","Rolling away : my agony with ecstasy","Smith, Lynn Marie.","31006003126216","book","24.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 616.89 J","Crisis intervention strategies","James, Richard K. 1942-","31006002539666","book","55.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 616.89 L","Scattershot : my bipolar family : a memoir","Lovelace, David.","31006003383890","book","24.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 616.9792 J","What you can do to avoid AIDS","Johnson, Earvin 1959-","30304000112391","book","3.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 616.99449 B","Breast cancer, there and back : a woman-to-woman guide","Bernard, Jami.","31006000256388","book","13.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 618.6 K","The year after childbirth : surviving and enjoying the first year of motherhood","Kitzinger, Sheila","30304000066472","book","20.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 618.92 K","Childhood leukemia : a guide for families, friends & caregivers","Keene, Nancy","31006003694577","book","29.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 635.9 C","Container gardening",,"30304000223354","book","4.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 635.9 D","For your garden : ornamental grasses","Darke, Rick.","30304000195743","book","20.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 635.9 S","The Southern living garden book",,"30304000189977","book","29.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 635.932 C","The perennial garden : color harmonies through the seasons","Cox, Jeff 1940-","31006002775765","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 635.95 S","Landscaping with native trees : the Northeast, Midwest, Midsouth & Southeast edition","Sternberg, Guy.","31006003459096","book","24.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 635.964 H","Lawns, grasses, and groundcovers","Hill, Lewis 1924-","30304000204503","book","14.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 635.974 B","Vines & climbers","Barash, Cathy Wilkinson 1949-","30304000090803","book","15.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 635.986 H","Container plants : for patios, balconies, and window boxes","Heitz, Halina","31006001547421","book","22.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 636.1 V","The complete horse care manual","Vogel, Colin","31006003555604","book","24.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 636.112 S","Arabian spirit","Siino, Betsy Sikora.","31006003384013","book","16.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 636.686 S","Macaws","Spiotta-DiMare, Loren.","30304000185157","book","5.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 636.6864 R","Budgerigars","Radtke, Georg A.","30304000131698","book","7.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 636.7 C","Chicken soup for the dog lover's soul : stories of canine companionship, comedy, and courage",,"31006003170727","book","14.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 636.7 H","James Herriot's dog stories.","Herriot, James","31006002768489","book","19.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 636.7 U","UC Davis book of dogs : the complete medical reference guide for dogs and puppies",,"30304000204263","book","28.50","PINES-FICTION"
