"Owning Library","Item Barcode","Use Count","Shelving Location Name","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Create Date","Edit Date"
"OCRL-DUBLN","31040002187200","3","NEW-BKS","James Acaster's classic scrapes.","Acaster, James","2017","828.9202 ACAS","800","820","6","0","25.00","2019-04-11","2019-06-29"
"OCRL-DUBLN","31040002187218","1","NEW-BKS","Trailblazer : a pioneering journalist's fight to make the media look more like America","Gilliam, Dorothy Butler 1936-","2019","070.92 GILL","000","070","0","0","25.00","2019-02-01","2019-05-14"
"OCRL-DUBLN","31040002187226","0","NEW-BKS","The story of Motown","Benjaminson, Peter 1945-","2018","338.7617 BENJ","300","330","0","0","25.00","2019-02-01","2019-02-01"
"OCRL-DUBLN","31040002187234","6","NEW-BKS","Frederick Douglass : prophet of freedom","Blight, David W.","2018","92 DOUG","000","090","0","0","25.00","2019-02-01","2019-06-28"
"OCRL-DUBLN","31040002187242","1","NEW-BKS","Free all along : the Robert Penn Warren civil rights interviews",,"2019","323.0922 FREE","300","320","1","0","25.00","2019-02-01","2019-06-19"
"OCRL-DUBLN","31040002187259","3","NEW-BKS","Showtime at the Apollo : the epic tale of Harlem's legendary theater","Fox, Ted 1954-","2018","792.09747 FOX","700","790","0","0","25.00","2019-02-01","2019-04-02"
"OCRL-DUBLN","31040002187267","0","TEST","The red hourglass : lives of the predators","Grice, Gordon (Gordon D.)","1998","TEST",,,"5","1","0.00","2019-02-02","2019-04-16"
"OCRL-DUBLN","31040002187283","4","NEW-BKS","The first conspiracy : the secret plot to kill George Washington","Meltzer, Brad","2019","973.41092 MELT","900","970","0","0","25.00","2019-02-19","2019-05-11"
"OCRL-DUBLN","31040002187291","2","NEW-BKS","The truths we hold : an American journey","Harris, Kamala 1964-","2019","92 HARR","000","090","0","0","25.00","2019-02-19","2019-05-14"
"OCRL-DUBLN","31040002187309","4","NEW-BKS","It's not supposed to be this way : finding unexpected strength when disappointments leave you shattered","TerKeurst, Lysa","2018","248.8 TERK","200","240","0","0","25.00","2019-02-19","2019-06-20"
"OCRL-DUBLN","31040002187317","8","NEW-BKS","It was all a dream : a new generation confronts the broken promise to Black America","Allen, Reniqua","2019","330.9 ALLE","300","330","0","0","25.00","2019-02-19","2019-05-31"
"OCRL-DUBLN","31040002187325","1","NEW-BKS","Fault lines : a history of the United States since 1974","Kruse, Kevin Michael 1972-","2019","973.92 KRUS","900","970","0","0","25.00","2019-02-19","2019-04-01"
"OCRL-DUBLN","31040002187333","1","NEW-BKS","AI superpowers : China, Silicon Valley, and the new world order","Lee, Kai-Fu","2018","338.47 LEE","300","330","0","0","25.00","2019-02-19","2019-03-20"
"OCRL-DUBLN","31040002187341","2","NONFIC","An unquiet mind : [a memoir of moods and madness]","Jamison, Kay R.","2011","616.89 JAMI","600","610","0","0","25.00","2019-02-19","2019-03-15"
"OCRL-DUBLN","31040002196334","7","JUV","Friends stick together","Harrison, Hannah E.","2018","E HARR",,,"0","0","25.00","2018-07-09","2019-01-14"
"OCRL-DUBLN","31040002196342","5","JUV","Justice League : storm surge","Lemke, Donald B.","2017","E LEMK",,,"1","0","25.00","2018-07-09","2019-06-20"
"OCRL-DUBLN","31040002196359","8","JUV","Old MacDino had a farm","Davies, Becky","2017","E DAVI",,,"1","0","25.00","2018-07-09","2019-06-19"
"OCRL-DUBLN","31040002196367","6","JUV","A dog with nice ears : featuring Charlie and Lola","Child, Lauren","2018","E CHIL",,,"0","0","25.00","2018-07-09","2019-06-22"
"OCRL-DUBLN","31040002196375","6","JUV","This is Black Panther!","West, Alexandra","2018","E WEST",,,"1","0","25.00","2018-07-09","2019-06-20"
"OCRL-DUBLN","31040002196383","5","JUV","The hugely-wugely spider","Berlin, Ethan T.","2018","E BERL",,,"0","0","25.00","2018-07-09","2019-06-05"
"OCRL-DUBLN","31040002196391","3","JUV","The field","Paul, Baptiste","2018","E PAUL",,,"1","0","25.00","2018-07-09","2019-06-24"
"OCRL-DUBLN","31040002196409","11","JUV","Lots more animals should definitely not wear clothing","Barrett, Judi","2018","E BARR",,,"0","0","25.00","2018-07-09","2019-03-12"
"OCRL-DUBLN","31040002196417","0","JUV","The boo-boos that changed the world : a true story about an accidental invention (really!)","Wittenstein, Barry","2018","J 617.13 WITT","600","610","0","0","25.00","2018-07-09","2018-07-24"
"OCRL-DUBLN","31040002196425","0","JUV","You're safe with me","Chitra Soundar","2018","E SOUN",,,"0","0","25.00","2018-07-09","2018-07-24"
"OCRL-DUBLN","31040002196433","2","JUV","The brilliant deep : rebuilding the world's coral reefs : the story of Ken Nedimyer and the Coral Restoration Foundation","Messner, Kate","2018","J 333.9553 MESS","300","330","8","0","25.00","2018-07-09","2019-06-24"
"OCRL-DUBLN","31040002196441","6","JUV","Ten magic butterflies","McKellar, Danica","2018","E MCKE",,,"1","0","25.00","2018-07-09","2019-05-30"
"OCRL-DUBLN","31040002196458","5","JUV","Honey","Stein, David Ezra","2018","E STEI",,,"0","0","25.00","2018-07-09","2019-06-27"
"OCRL-DUBLN","31040002196466","1","JUV","The Chinese emperor's new clothes","Compestine, Ying Chang","2017","E COMP",,,"0","0","25.00","2018-07-09","2018-09-12"
"OCRL-DUBLN","31040002196474","4","JUV","Frog and beaver","James, Simon 1961-","2018","E JAME",,,"1","0","25.00","2018-07-09","2019-06-25"
"OCRL-DUBLN","31040002196482","4","JUV","Curiosity : the story of a Mars rover","Motum, Markus","2018","J 629.295MOTU","600","620","1","0","25.00","2018-07-09","2019-06-18"
"OCRL-DUBLN","31040002196490","2","JUV","Curiosity : the story of a Mars rover","Motum, Markus","2018","J 629.295 MOTU","600","620","0","0","25.00","2018-07-09","2019-06-27"
"OCRL-DUBLN","31040002196508","2","JUV","The big splash!","Fontana, Shea","2018","E FONT",,,"1","0","25.00","2018-07-09","2019-06-19"
"OCRL-DUBLN","31040002196516","2","JUV","Revenge of the ravagers","Busse, R. R.","2017","E BUSS",,,"0","0","25.00","2018-07-09","2018-10-13"
"OCRL-DUBLN","31040002196524","4","JUV","There was an old mermaid who swallowed a shark!","Colandro, Lucille","2018","E COLA",,,"1","0","25.00","2018-07-09","2019-01-16"
"OCRL-DUBLN","31040002196532","0","JUV","Hello lighthouse","Blackall, Sophie","2018","E BLAC",,,"0","0","25.00","2018-07-09","2018-07-24"
"OCRL-DUBLN","31040002196540","1","JUV","Hiding dinosaurs","Moynihan, Dan 1973-","2015","E MOYN",,,"16","0","25.00","2018-07-09","2019-03-07"
"OCRL-DUBLN","31040002196557","1","JUV","Floaty","Himmelman, John","2018","E HIMM",,,"0","0","25.00","2018-07-09","2019-03-13"
"OCRL-DUBLN","31040002196565","4","JUV","Amelia Bedelia on the move","Parish, Herman","2017","E PARI",,,"0","0","25.00","2018-07-09","2019-06-15"
"OCRL-DUBLN","31040002196573","8","JUV","Dino safari : a LEGO adventure in the real world","Arlon, Penelope","2016","J 567.9 ARLO","500","560","1","0","25.00","2018-07-03","2019-06-05"
"OCRL-DUBLN","31040002196581","7","JUV","Franken creepy","Howard, Kate","2014","E HOWA",,,"1","0","25.00","2018-07-03","2019-06-27"
"OCRL-DUBLN","31040002196599","3","JUV","Syd Hoff's Danny and the dinosaur and the big storm","Hale, Bruce","2017","E HALE",,,"0","0","25.00","2018-07-03","2019-06-05"
"OCRL-DUBLN","31040002196607","6","JUV","My trip to the science museum","Mayer, Mercer 1943-","2017","E MAYE",,,"0","0","25.00","2018-07-03","2019-06-28"
"OCRL-DUBLN","31040002196615","22","EASY-READER","Fly Guy and the alienzz","Arnold, Tedd","2018","E ARNO",,,"0","0","25.00","2018-07-03","2019-06-28"
"OCRL-DUBLN","31040002196623","1","JUV","The night before class picture day","Wing, Natasha","2016","E WING",,,"0","0","25.00","2018-07-03","2018-08-27"
"OCRL-DUBLN","31040002196649","1","JUV","Girl running : Bobbi Gibb and the Boston Marathon","Pimentel, Annette Bay","2018","J 796.4252 PIME","700","790","0","0","25.00","2018-07-03","2018-08-06"
"OCRL-DUBLN","31040002196656","6","JUV","A most unusual day","Mallery, Sydra","2018","E MALL",,,"0","0","25.00","2018-07-03","2019-05-22"
"OCRL-DUBLN","31040002196664","2","JUV","The triumphant tale of the house sparrow","Thornhill, Jan","2018","J 598.887 THOR","500","590","1","0","25.00","2018-07-03","2019-06-11"
"OCRL-DUBLN","31040002196672","1","JUV","Teddy's favorite toy","Trimmer, Christian","2018","E TRIM",,,"0","0","25.00","2018-07-03","2019-01-30"
"OCRL-DUBLN","31040002196680","1","JUV","A round of robins","Hesterman, Katie.","2018","E HEST",,,"0","0","25.00","2018-07-03","2018-09-29"
"OCRL-DUBLN","31040002196698","4","JUV","Tool school","Holub, Joan","2017","E HOLU",,,"1","0","25.00","2018-07-03","2019-06-20"
"OCRL-DUBLN","31040002196706","5","JUV","Goldfish on vacation","Lloyd-Jones, Sally 1960-","2017","E LLOY",,,"8","0","25.00","2018-07-03","2019-06-26"
"OCRL-DUBLN","31040002196714","1","JUV","The pond","Davies, Nicola 1958-","2017","E DAVI",,,"0","0","25.00","2018-07-03","2019-06-12"
"OCRL-DUBLN","31040002196722","1","JUV","Alma and how she got her name","Martinez-Neal, Juana","2018","E MART",,,"0","0","25.00","2018-07-03","2019-02-21"
"OCRL-DUBLN","31040002196730","8","JUV","Lazybones","Messer, Claire","2018","E MESS",,,"0","0","25.00","2018-07-03","2019-06-24"
"OCRL-DUBLN","31040002196748","1","JUV","A most unusual day","Mallery, Sydra","2018","E MALL",,,"0","0","25.00","2018-07-03","2019-02-13"
"OCRL-DUBLN","31040002196755","2","JUV","Fred and the bedtime elephants","Crowe, Caroline","2018","E CROW",,,"0","0","25.00","2018-07-03","2018-10-17"
"OCRL-DUBLN","31040002196763","0","JUV","Marie Curie","Demi","2018","J 540.92 DEMI","500","540","0","0","25.00","2018-07-03","2018-07-24"
"OCRL-DUBLN","31040002196771","10","JUV","Scooby-Doo! giddyup, Scooby-Doo! #34","Howard, Lee","2016","E HOWA",,,"1","0","25.00","2018-07-03","2019-06-17"
"OCRL-DUBLN","31040002196789","6","JUV","Doctor Strange : the sorcerer supreme","May, Tallulah","2016","E MAY",,,"0","0","25.00","2018-07-03","2019-06-25"
"OCRL-DUBLN","31040002196797","4","JUV","Lost dog","Garland, Michael 1952-","2015","E GARL",,,"0","0","25.00","2018-07-03","2019-03-22"
"OCRL-DUBLN","31040002196805","5","JUV","Dinosaur rap","Foster, John 1941 October 12-","2016","E FOST",,,"0","0","25.00","2018-07-03","2019-01-28"
"OCRL-DUBLN","31040002196813","7","JUV","Mousetronaut goes to Mars","Kelly, Mark E.","2013","E KELL",,,"1","0","25.00","2018-07-03","2019-06-24"
"OCRL-DUBLN","31040002196821","1","JUV","Where, oh where, is Santa Claus?","Wheeler, Lisa 1963-","2007","E WHEE",,,"0","0","25.00","2018-07-03","2018-12-27"
"OCRL-DUBLN","31040002196839","3","JUV","Arnold the brave","Herget, Gundi","2018","E HERG",,,"16","0","25.00","2018-07-03","2019-05-09"
"OCRL-DUBLN","31040002196847","1","JUV","The gift of Maud Pie","Fox, Jennifer.","2016","E FOX",,,"0","0","25.00","2018-07-03","2019-06-04"
"OCRL-DUBLN","31040002196854","4","JUV","Meet the team!","Busse, R. R.","2017","E BUSS",,,"0","0","25.00","2018-07-03","2019-06-28"
"OCRL-DUBLN","31040002196862","1","JUV","Bedtime blastoff!","Reynolds, Luke 1980-","2016","E REYN",,,"0","0","25.00","2018-07-03","2018-10-18"
"OCRL-DUBLN","31040002196870","7","JUV","All year round","Katz, Susan B. 1971-","2016","E KATZ",,,"0","0","25.00","2018-07-03","2019-06-19"
"OCRL-DUBLN","31040002196888","0","JUV","Emily","Bedard, Michael 1949-","1992","E BEDA",,,"0","0","25.00","2018-07-03","2018-07-24"
"OCRL-DUBLN","31040002196979","4","JUV","Sarabella's thinking cap","Schachner, Judith Byron","2017","E SCHA",,,"0","0","25.00","2018-07-18","2019-01-14"
"OCRL-DUBLN","31040002196987","3","JUV","Cookiesaurus Rex","Dominy, Amy Fellner","2017","E DOMI",,,"0","0","25.00","2018-07-18","2018-12-12"
"OCRL-DUBLN","31040002196995","1","JUV","The lost picnic : a seek and find book","Cronin, B. B.","2017","E CRON",,,"0","0","25.00","2018-07-18","2018-08-29"
"OCRL-DUBLN","31040002197001","0","JUV","Free as a bird : the story of Malala","Maslo, Lina","2018","E 371.822 MASL","300","370","0","0","25.00","2018-07-17","2018-07-30"
"OCRL-DUBLN","31040002197019","7","JUV","Ocean meets sky","Fan, Terry","2018","E FAN",,,"0","0","25.00","2018-07-17","2019-06-24"
"OCRL-DUBLN","31040002197027","0","JUV","Dude!","Reynolds, Aaron 1970-","2018","E REYN",,,"0","0","25.00","2018-07-17","2018-07-31"
"OCRL-DUBLN","31040002197035","16","JUV","There was an old lady who swallowed a chick!","Colandro, Lucille","2018","BOARD BOOK",,,"1","0","5.00","2018-07-09","2019-06-24"
"OCRL-DUBLN","31040002197043","12","JUV","The itsy bitsy leprechaun","Burton, Jeffrey","2018","BOARD BOOK",,,"1","0","5.00","2018-07-09","2019-06-17"
"OCRL-DUBLN","31040002197050","4","JUV","Good night, Sophie : a touch and feel book","Sirett, Dawn","2017","BOARD BOOK",,,"1","0","5.00","2018-07-09","2019-06-25"
"OCRL-DUBLN","31040002197068","0","JUV","Otis and Will discover the deep : the record-setting dive of the Bathysphere","Rosenstock, Barb","2018","J 551.4609 ROSE","500","550","0","0","25.00","2018-07-09","2018-08-21"
"OCRL-DUBLN","31040002197076","3","JUV","Drawn together","Le, Minh 1979-","2018","E LE",,,"1","0","25.00","2018-07-09","2019-06-25"
"OCRL-DUBLN","31040002197084","5","JUV","Walt disney's classic storybook.",,"2014","E WALT",,,"1","0","25.00","2018-07-09","2019-06-26"
"OCRL-DUBLN","31040002197092","6","JUV","Penguin & tiny shrimp don't do bedtime!","Berry, Cate","2018","E BERR",,,"1","0","25.00","2018-07-09","2019-05-30"
"OCRL-DUBLN","31040002197100","4","JUV","Fairy spell : how two girls convinced the world that fairies are real","Nobleman, Marc Tyler","2018","J 398.45 NOBL","300","390","1","0","25.00","2018-07-09","2019-06-26"
"OCRL-DUBLN","31040002197118","2","JUV","I got it!","Wiesner, David","2018","E WIES",,,"0","0","25.00","2018-07-09","2019-06-12"
"OCRL-DUBLN","31040002197126","3","JUV","The book about nothing","Bender, Mike 1975-","2018","E BEND",,,"0","0","25.00","2018-07-09","2018-12-11"
"OCRL-DUBLN","31040002197134","1","JUV","Where, oh where, is Baby Bear?","Wolff, Ashley","2017","E WOLF",,,"0","0","25.00","2018-07-18","2018-09-12"
"OCRL-DUBLN","31040002197142","1","JUV","Click, clack, moo : I love you!","Cronin, Doreen","2017","E CRON",,,"0","0","25.00","2018-07-18","2019-05-15"
"OCRL-DUBLN","31040002197159","3","JUV","Tyrannosaurus Rex vs. Edna, the very first chicken","Rees, Douglas","2017","E REES",,,"0","0","25.00","2018-07-18","2018-10-31"
"OCRL-DUBLN","31040002197167","8","JUV","The great pasta escape","Paul, Miranda","2017","E PAUL",,,"1","0","25.00","2018-07-18","2019-06-12"
"OCRL-DUBLN","31040002197175","2","JUV","Anybody's game : Kathryn Johnston, the first girl to play little league baseball","Lang, Heather","2018","E 796.357 LANG","700","790","1","0","25.00","2018-07-18","2019-06-17"
"OCRL-DUBLN","31040002197183","2","JUV","Once upon a Zzzz","Frost, Maddie","2018","E FROS",,,"0","0","25.00","2018-07-18","2018-10-17"
"OCRL-DUBLN","31040002197191","1","JUV","Here we are : notes for living on planet Earth","Jeffers, Oliver","2017","E JEFF",,,"0","0","25.00","2018-07-18","2019-06-18"
"OCRL-DUBLN","31040002197209","10","JUV","A couch for llama","Gilbert, Leah","2018","E GILB",,,"1","0","25.00","2018-07-18","2019-06-12"
"OCRL-DUBLN","31040002197217","4","JUV","Sam & Eva","Ohi, Debbie Ridpath 1962-","2017","E OHI",,,"0","0","25.00","2018-07-18","2019-06-10"
"OCRL-DUBLN","31040002197225","1","JUV","Smoot : a rebellious shadow","Cuevas, Michelle","2017","E CUEV",,,"0","0","25.00","2018-07-18","2019-04-12"
"OCRL-DUBLN","31040002197233","5","JUV","Fly Guy and the alienzz","Arnold, Tedd","2018","E ARNO",,,"1","0","25.00","2018-07-18","2019-01-16"
"OCRL-DUBLN","31040002197241","0","JUV","Chester Nez and the unbreakable code : a Navajo code talker's story","Bruchac, Joseph 1942-","2018","E 940.5486 BRUC","900","940","0","0","25.00","2018-07-18","2018-07-30"
"OCRL-DUBLN","31040002197258","1","JUV","Just right family : an adoption story","Lopez, Silvia 1950-","2018","E LOPE",,,"0","0","25.00","2018-07-18","2018-09-24"
"OCRL-DUBLN","31040002197266","4","JUV","Rock-a-bye baby","Cabrera, Jane","2017","E CABR",,,"1","0","25.00","2018-07-18","2019-06-24"
"OCRL-DUBLN","31040002197274","0","JUV","Abraham Lincoln's dueling words","Bowman, Donna Janell","2018","E 973.7092 BOWM","900","970","0","0","25.00","2018-07-18","2018-07-30"
"OCRL-DUBLN","31040002197282","1","JUV","The party and other stories","Ruzzier, Sergio 1966-","2018","E RUZZ",,,"0","0","25.00","2018-07-18","2018-10-04"
"OCRL-DUBLN","31040002197290","6","JUV","The sister book","Parr, Todd","2018","E PARR",,,"8","0","25.00","2018-07-26","2019-06-20"
"OCRL-DUBLN","31040002197308","2","JUV","Come with me","McGhee, Holly M.","2017","E MCGH",,,"0","0","25.00","2018-07-25","2019-04-25"
